Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
-----------------------------------------------
                0.00    0.00    5232/5232        Update_objects [17]
[40]     0.0    0.00    0.00    5232         PlayerCollision [40]
                0.00    0.00    4827/4827        PlayerObjectCollision [62]
                0.00    0.00    3891/4483        Wrap_length [65]
-----------------------------------------------
                0.00    0.00    5232/5232        Update_objects [17]
[41]     0.0    0.00    0.00    5232         Robot_update [41]
-----------------------------------------------
                0.00    0.00    4986/4986        Frame_update [32]
[42]     0.0    0.00    0.00    4986         Frame_map [42]
-----------------------------------------------
                0.00    0.00    4986/4986        Frame_update [32]
[43]     0.0    0.00    0.00    4986         Frame_parameters [43]
                0.00    0.00    4986/4986        Get_display_parameters [50]
-----------------------------------------------
                0.00    0.00    4986/4986        Frame_update [32]
[44]     0.0    0.00    0.00    4986         Frame_radar [44]
-----------------------------------------------
                0.00    0.00    4986/4986        Frame_update [32]
[45]     0.0    0.00    0.00    4986         Frame_radar_buffer_reset [45]
-----------------------------------------------
                0.00    0.00    4986/4986        Frame_update [32]
[46]     0.0    0.00    0.00    4986         Frame_radar_buffer_send [46]
-----------------------------------------------
                0.00    0.00    4986/4986        Frame_update [32]
[47]     0.0    0.00    0.00    4986         Frame_ships [47]
                0.00    0.00    4572/4572        Send_ship [64]
                0.00    0.00     217/217         Send_connector [81]
-----------------------------------------------
                0.00    0.00    4986/4986        Frame_update [32]
[48]     0.0    0.00    0.00    4986         Frame_shots [48]
                0.00    0.00    4449/4449        fastshot_store [66]
                0.00    0.00    4001/4001        Send_ball [68]
-----------------------------------------------
                0.00    0.00    4986/4986        Frame_update [32]
[49]     0.0    0.00    0.00    4986         Frame_status [49]
                0.00    0.00    4986/4986        Get_player_id [51]
                0.00    0.00    4986/4986        Send_self [54]
-----------------------------------------------
                0.00    0.00    4986/4986        Frame_parameters [43]
[50]     0.0    0.00    0.00    4986         Get_display_parameters [50]
-----------------------------------------------
                0.00    0.00    4986/4986        Frame_status [49]
[51]     0.0    0.00    0.00    4986         Get_player_id [51]
-----------------------------------------------
                0.00    0.00    4986/4986        Frame_update [32]
[52]     0.0    0.00    0.00    4986         Send_end_of_frame [52]
                0.00    0.00      20/24          Send_reliable [105]
-----------------------------------------------
                0.00    0.00    4986/4986        Send_self [54]
[53]     0.0    0.00    0.00    4986         Send_modifiers [53]
-----------------------------------------------
                0.00    0.00    4986/4986        Frame_status [49]
[54]     0.0    0.00    0.00    4986         Send_self [54]
                0.00    0.00    4986/4986        Send_self_items [55]
                0.00    0.00    4986/4986        Send_modifiers [53]
-----------------------------------------------
                0.00    0.00    4986/4986        Send_self [54]
[55]     0.0    0.00    0.00    4986         Send_self_items [55]
-----------------------------------------------
                0.00    0.00    4986/4986        Frame_update [32]
[56]     0.0    0.00    0.00    4986         Send_start_of_frame [56]
-----------------------------------------------
                0.00    0.00    4986/4986        Frame_update [32]
[57]     0.0    0.00    0.00    4986         debris_end [57]
-----------------------------------------------
                0.00    0.00    4986/4986        Frame_update [32]
[58]     0.0    0.00    0.00    4986         fastshot_end [58]
                0.00    0.00    2822/2822        Send_fastshot [70]
-----------------------------------------------
                0.00    0.00     149/4978        Update_objects_interpolation [77]
                0.00    0.00    4829/4978        Update_objects [17]
[59]     0.0    0.00    0.00    4978         Turn_player [59]
                0.00    0.00   20408/287379      Move_segment [21]
                0.00    0.00      13/15565       Bounce_wall [24]
-----------------------------------------------
                0.00    0.00     149/4978        Update_objects_interpolation [77]
                0.00    0.00    4829/4978        Update_objects [17]
[60]     0.0    0.00    0.00    4978         update_player_turn [60]
-----------------------------------------------
                0.00    0.00    4827/4827        PlayerObjectCollision [62]
[61]     0.0    0.00    0.00    4827         Cell_objects_get [61]
-----------------------------------------------
                0.00    0.00    4827/4827        PlayerCollision [40]
[62]     0.0    0.00    0.00    4827         PlayerObjectCollision [62]
                0.00    0.00    4827/4827        Cell_objects_get [61]
                0.00    0.00    1196/1196        Delta_mv [72]
                0.00    0.00       9/9           Obj_repel [118]
                0.00    0.00       9/4390        Add_fuel [67]
                0.00    0.00       3/12          Send_score_object [115]
                0.00    0.00       3/12          SCORE [114]
                0.00    0.00       3/38          Send_message [99]
                0.00    0.00       3/37          Set_message [100]
-----------------------------------------------
                0.00    0.00    4824/4824        Update_objects [17]
[63]     0.0    0.00    0.00    4824         Update_tanks [63]
-----------------------------------------------
                0.00    0.00    4572/4572        Frame_ships [47]
[64]     0.0    0.00    0.00    4572         Send_ship [64]
-----------------------------------------------
                0.00    0.00     592/4483        Find_closest_team [94]
                0.00    0.00    3891/4483        PlayerCollision [40]
[65]     0.0    0.00    0.00    4483         Wrap_length [65]
-----------------------------------------------
                0.00    0.00    4449/4449        Frame_shots [48]
[66]     0.0    0.00    0.00    4449         fastshot_store [66]
-----------------------------------------------
                0.00    0.00       9/4390        PlayerObjectCollision [62]
                0.00    0.00     332/4390        Fire_general_shot [12]
                0.00    0.00    4049/4390        Update_objects [17]
[67]     0.0    0.00    0.00    4390         Add_fuel [67]
-----------------------------------------------
                0.00    0.00    4001/4001        Frame_shots [48]
[68]     0.0    0.00    0.00    4001         Send_ball [68]
-----------------------------------------------
                0.00    0.00    3900/3900        Update_objects [17]
[69]     0.0    0.00    0.00    3900         Thrust [69]
                0.00    0.00    7800/7812        Make_debris [26]
-----------------------------------------------
                0.00    0.00    2822/2822        fastshot_end [58]
[70]     0.0    0.00    0.00    2822         Send_fastshot [70]
-----------------------------------------------
                0.00    0.00    1347/1347        Update_objects [17]
[71]     0.0    0.00    0.00    1347         Move_ball [71]
                0.00    0.00      10/70          Detach_ball [95]
-----------------------------------------------
                0.00    0.00    1196/1196        PlayerObjectCollision [62]
[72]     0.0    0.00    0.00    1196         Delta_mv [72]
-----------------------------------------------
                0.00    0.00     896/896         Update_objects_interpolation [77]
[73]     0.0    0.00    0.00     896         Move_object_interpolation [73]
                0.00    0.00     896/287379      Move_segment [21]
                0.00    0.00     896/437273      Object_position_set_clicks_interpolation [19]
-----------------------------------------------
                0.00    0.00     125/738         Receive_keyboard [6]
                0.00    0.00     613/738         Main_loop [16]
[74]     0.0    0.00    0.00     738         Fire_normal_shots [74]
-----------------------------------------------
                0.00    0.00     618/618         Move_object [20]
[75]     0.0    0.00    0.00     618         Object_crash [75]
-----------------------------------------------
                0.00    0.00     448/448         Update_objects_interpolation [77]
[76]     0.0    0.00    0.00     448         Move_player_interpolation [76]
                0.00    0.00    2240/287379      Move_segment [21]
                0.00    0.00     448/5680        Player_position_set_clicks_interpolation [33]
-----------------------------------------------
                0.00    0.00     448/448         Main_loop [16]
[77]     0.0    0.00    0.00     448         Update_objects_interpolation [77]
                0.00    0.00     896/896         Move_object_interpolation [73]
                0.00    0.00     448/448         Move_player_interpolation [76]
                0.00    0.00     149/4978        Turn_player [59]
                0.00    0.00     149/4978        update_player_turn [60]
-----------------------------------------------
                0.00    0.00     403/403         Update_objects [17]
[78]     0.0    0.00    0.00     403         Transport_to_home [78]
-----------------------------------------------
                0.00    0.00     396/396         sched [2]
[79]     0.0    0.00    0.00     396         timeout_chime [79]
-----------------------------------------------
                0.00    0.00     110/379         Option_set_value [90]
                0.00    0.00     121/379         Get_hash_node_by_name [87]
                0.00    0.00     148/379         Option_add_node [86]
[80]     0.0    0.00    0.00     379         Option_hash_string [80]
-----------------------------------------------
                0.00    0.00     217/217         Frame_ships [47]
[81]     0.0    0.00    0.00     217         Send_connector [81]
-----------------------------------------------
                0.00    0.00      65/213         Option_set_value [90]
                0.00    0.00     148/213         Option_add_desc [89]
[82]     0.0    0.00    0.00     213         Option_allocate_node [82]
-----------------------------------------------
                0.00    0.00     213/213         Parser [211]
[83]     0.0    0.00    0.00     213         Option_free_node [83]
-----------------------------------------------
                0.00    0.00     213/213         Options_hash_free [204]
[84]     0.0    0.00    0.00     213         Option_free_value [84]
-----------------------------------------------
                0.00    0.00      65/180         Option_set_value [90]
                0.00    0.00     115/180         Option_add_desc [89]
[85]     0.0    0.00    0.00     180         Option_allocate_value [85]
-----------------------------------------------
                0.00    0.00     148/148         Option_add_desc [89]
[86]     0.0    0.00    0.00     148         Option_add_node [86]
                0.00    0.00     148/379         Option_hash_string [80]
-----------------------------------------------
                0.00    0.00       1/121         Options_parse_expand [208]
                0.00    0.00       5/121         Option_get_value [143]
                0.00    0.00     115/121         Options_parse [206]
[87]     0.0    0.00    0.00     121         Get_hash_node_by_name [87]
                0.00    0.00     121/379         Option_hash_string [80]
-----------------------------------------------
                0.00    0.00       1/116         Options_parse_expand [208]
                0.00    0.00     115/116         Options_parse [206]
[88]     0.0    0.00    0.00     116         Option_parse_node [88]
                0.00    0.00      41/41          Convert_string_to_bool [98]
                0.00    0.00      27/27          Convert_string_to_float [103]
                0.00    0.00      25/28          Convert_string_to_int [102]
                0.00    0.00       2/2           Convert_string_to_list [158]
-----------------------------------------------
                0.00    0.00     115/115         Init_options [196]
[89]     0.0    0.00    0.00     115         Option_add_desc [89]
                0.00    0.00     148/213         Option_allocate_node [82]
                0.00    0.00     148/148         Option_add_node [86]
                0.00    0.00     115/180         Option_allocate_value [85]
-----------------------------------------------
                0.00    0.00       9/110         Parser [211]
                0.00    0.00     101/110         parseLine [91]
[90]     0.0    0.00    0.00     110         Option_set_value [90]
                0.00    0.00     110/379         Option_hash_string [80]
                0.00    0.00      65/180         Option_allocate_value [85]
                0.00    0.00      65/213         Option_allocate_node [82]
                0.00    0.00      45/45          Option_change_node [96]
-----------------------------------------------
                0.00    0.00     103/103         parseOpenFile [248]
[91]     0.0    0.00    0.00     103         parseLine [91]
                0.00    0.00     101/101         skipspace [92]
                0.00    0.00     101/110         Option_set_value [90]
                0.00    0.00       1/1           getMultilineValue [242]
-----------------------------------------------
                0.00    0.00     101/101         parseLine [91]
[92]     0.0    0.00    0.00     101         skipspace [92]
-----------------------------------------------
                0.00    0.00       2/99          Input [27]
                0.00    0.00      97/99          Main_loop [16]
[93]     0.0    0.00    0.00      99         Meta_update [93]
                0.00    0.00       5/5           Server_info [145]
                0.00    0.00       5/6           Meta_send [140]
-----------------------------------------------
                0.00    0.00      74/74          Grok_map [189]
[94]     0.0    0.00    0.00      74         Find_closest_team [94]
                0.00    0.00     592/4483        Wrap_length [65]
-----------------------------------------------
                0.00    0.00       4/70          Delete_shot [23]
                0.00    0.00      10/70          Move_ball [71]
                0.00    0.00      12/70          Player_death_reset [111]
                0.00    0.00      44/70          Handle_keyboard [7]
[95]     0.0    0.00    0.00      70         Detach_ball [95]
-----------------------------------------------
                0.00    0.00      45/45          Option_set_value [90]
[96]     0.0    0.00    0.00      45         Option_change_node [96]
                0.00    0.00       1/1           Origin_name [209]
-----------------------------------------------
                0.00    0.00      21/42          Rank_write_webpage [134]
                0.00    0.00      21/42          Rank_write_rankfile [133]
[97]     0.0    0.00    0.00      42         encode [97]
-----------------------------------------------
                0.00    0.00      41/41          Option_parse_node [88]
[98]     0.0    0.00    0.00      41         Convert_string_to_bool [98]
-----------------------------------------------
                0.00    0.00       1/38          Handle_player_command [149]
                0.00    0.00       2/38          Cmd_set [156]
                0.00    0.00       2/38          Handle_login [191]
                0.00    0.00       2/38          Player_crash [162]
                0.00    0.00       3/38          PlayerObjectCollision [62]
                0.00    0.00       7/38          Punish_team [127]
                0.00    0.00       7/38          Give_best_player_bonus [126]
                0.00    0.00       7/38          Team_game_over [137]
                0.00    0.00       7/38          Move_segment [21]
[99]     0.0    0.00    0.00      38         Send_message [99]
-----------------------------------------------
                0.00    0.00       2/37          Cmd_set [156]
                0.00    0.00       2/37          Handle_login [191]
                0.00    0.00       2/37          Player_crash [162]
                0.00    0.00       3/37          PlayerObjectCollision [62]
                0.00    0.00       7/37          Punish_team [127]
                0.00    0.00       7/37          Give_best_player_bonus [126]
                0.00    0.00       7/37          Team_game_over [137]
                0.00    0.00       7/37          Move_segment [21]
[100]    0.0    0.00    0.00      37         Set_message [100]
-----------------------------------------------
                0.00    0.00       2/36          main [1]
                0.00    0.00      14/36          Reset_all_players [135]
                0.00    0.00      20/36          Update_objects [17]
[101]    0.0    0.00    0.00      36         Make_treasure_ball [101]
                0.00    0.00      36/41469       Object_position_init_pixels [22]
-----------------------------------------------
                0.00    0.00       1/28          Options_parse_FPS [207]
                0.00    0.00       2/28          Tune_option [164]
                0.00    0.00      25/28          Option_parse_node [88]
[102]    0.0    0.00    0.00      28         Convert_string_to_int [102]
-----------------------------------------------
                0.00    0.00      27/27          Option_parse_node [88]
[103]    0.0    0.00    0.00      27         Convert_string_to_float [103]
-----------------------------------------------
                0.00    0.00      25/25          Handle_input [3]
[104]    0.0    0.00    0.00      25         Receive_ack [104]
                0.00    0.00       3/8           Conn_set_state [121]
-----------------------------------------------
                0.00    0.00       1/24          Handle_listening [190]
                0.00    0.00       3/24          Input [27]
                0.00    0.00      20/24          Send_end_of_frame [52]
[105]    0.0    0.00    0.00      24         Send_reliable [105]
-----------------------------------------------
                0.00    0.00       2/18          Tune_option [164]
                0.00    0.00       2/18          Get_option_value [160]
                0.00    0.00       5/18          Init_default_options [194]
                0.00    0.00       9/18          Parser [211]
[106]    0.0    0.00    0.00      18         Find_option_by_name [106]
-----------------------------------------------
                0.00    0.00       1/13          Init_player [197]
                0.00    0.00      12/13          Player_death_reset [111]
[107]    0.0    0.00    0.00      13         Player_init_fuel [107]
-----------------------------------------------
                0.00    0.00      12/12          Kill_player [110]
[108]    0.0    0.00    0.00      12         Explode_fighter [108]
                0.00    0.00      12/7812        Make_debris [26]
                0.00    0.00       5/5           Make_wreckage [142]
-----------------------------------------------
                0.00    0.00       1/12          Handle_login [191]
                0.00    0.00      11/12          Update_objects [17]
[109]    0.0    0.00    0.00      12         Go_home [109]
                0.00    0.00      12/12          Player_position_init_pixels [112]
-----------------------------------------------
                0.00    0.00       5/12          Update_objects [17]
                0.00    0.00       7/12          Reset_all_players [135]
[110]    0.0    0.00    0.00      12         Kill_player [110]
                0.00    0.00      12/12          Explode_fighter [108]
-----------------------------------------------
                0.00    0.00       5/12          Update_objects [17]
                0.00    0.00       7/12          Reset_all_players [135]
[111]    0.0    0.00    0.00      12         Player_death_reset [111]
                0.00    0.00      12/70          Detach_ball [95]
                0.00    0.00      12/13          Player_init_fuel [107]
                0.00    0.00       5/5           Rank_add_death [144]
-----------------------------------------------
                0.00    0.00      12/12          Go_home [109]
[112]    0.0    0.00    0.00      12         Player_position_init_pixels [112]
                0.00    0.00      12/5244        Player_position_set_clicks [34]
-----------------------------------------------
                0.00    0.00      12/12          SCORE [114]
[113]    0.0    0.00    0.00      12         Rank_add_score [113]
-----------------------------------------------
                0.00    0.00       2/12          Player_crash [162]
                0.00    0.00       3/12          PlayerObjectCollision [62]
                0.00    0.00       7/12          Punish_team [127]
[114]    0.0    0.00    0.00      12         SCORE [114]
                0.00    0.00      12/12          Rank_add_score [113]
-----------------------------------------------
                0.00    0.00       2/12          Player_crash [162]
                0.00    0.00       3/12          PlayerObjectCollision [62]
                0.00    0.00       7/12          Punish_team [127]
[115]    0.0    0.00    0.00      12         Send_score_object [115]
-----------------------------------------------
                0.00    0.00       5/12          Update_objects [17]
                0.00    0.00       7/12          Reset_all_players [135]
[116]    0.0    0.00    0.00      12         Update_score_table [116]
-----------------------------------------------
                0.00    0.00       1/9           Handle_login [191]
                0.00    0.00       1/9           Delete_player [181]
                0.00    0.00       7/9           Punish_team [127]
[117]    0.0    0.00    0.00       9         Check_team_members [117]
-----------------------------------------------
                0.00    0.00       9/9           PlayerObjectCollision [62]
[118]    0.0    0.00    0.00       9         Obj_repel [118]
-----------------------------------------------
                0.00    0.00       9/9           Parser [211]
[119]    0.0    0.00    0.00       9         Parse_check_info_request [119]
-----------------------------------------------
                0.00    0.00       2/9           Player_crash [162]
                0.00    0.00       7/9           Punish_team [127]
[120]    0.0    0.00    0.00       9         Rate [120]
-----------------------------------------------
                0.00    0.00       1/8           Destroy_connection [182]
                0.00    0.00       1/8           Setup_connection [235]
                0.00    0.00       1/8           Handle_listening [190]
                0.00    0.00       1/8           Handle_setup [192]
                0.00    0.00       1/8           Handle_login [191]
                0.00    0.00       3/8           Receive_ack [104]
[121]    0.0    0.00    0.00       8         Conn_set_state [121]
-----------------------------------------------
                0.00    0.00       1/8           Receive_play [224]
                0.00    0.00       2/8           Reset_all_players [135]
                0.00    0.00       5/8           Update_objects [17]
[122]    0.0    0.00    0.00       8         Send_score [122]
-----------------------------------------------
                0.00    0.00       7/7           Compute_game_status [37]
[123]    0.0    0.00    0.00       7         Compute_end_of_round_values [123]
-----------------------------------------------
                0.00    0.00       7/7           Team_game_over [137]
[124]    0.0    0.00    0.00       7         Count_rounds [124]
-----------------------------------------------
                0.00    0.00       7/7           Rank_get_logout_message [131]
[125]    0.0    0.00    0.00       7         Get_player_index_by_name [125]
-----------------------------------------------
                0.00    0.00       7/7           Team_game_over [137]
[126]    0.0    0.00    0.00       7         Give_best_player_bonus [126]
                0.00    0.00       7/38          Send_message [99]
                0.00    0.00       7/37          Set_message [100]
-----------------------------------------------
                0.00    0.00       7/7           Move_segment [21]
[127]    0.0    0.00    0.00       7         Punish_team [127]
                0.00    0.00       7/9           Check_team_members [117]
                0.00    0.00       7/38          Send_message [99]
                0.00    0.00       7/37          Set_message [100]
                0.00    0.00       7/9           Rate [120]
                0.00    0.00       7/12          Send_score_object [115]
                0.00    0.00       7/12          SCORE [114]
-----------------------------------------------
                0.00    0.00       7/7           Reset_all_players [135]
[128]    0.0    0.00    0.00       7         Rank_add_round [128]
-----------------------------------------------
                0.00    0.00       7/7           Move_segment [21]
[129]    0.0    0.00    0.00       7         Rank_ballrun [129]
-----------------------------------------------
                0.00    0.00       7/7           Move_segment [21]
[130]    0.0    0.00    0.00       7         Rank_cashed_ball [130]
-----------------------------------------------
                0.00    0.00       7/7           Rank_write_webpage [134]
[131]    0.0    0.00    0.00       7         Rank_get_logout_message [131]
                0.00    0.00       7/7           Get_player_index_by_name [125]
-----------------------------------------------
                0.00    0.00       7/7           Move_segment [21]
[132]    0.0    0.00    0.00       7         Rank_won_ball [132]
-----------------------------------------------
                0.00    0.00       7/7           Team_game_over [137]
[133]    0.0    0.00    0.00       7         Rank_write_rankfile [133]
                0.00    0.00      21/42          encode [97]
-----------------------------------------------
                0.00    0.00       7/7           Reset_all_players [135]
[134]    0.0    0.00    0.00       7         Rank_write_webpage [134]
                0.00    0.00      21/42          encode [97]
                0.00    0.00       7/7           SortRankings [136]
                0.00    0.00       7/7           Rank_get_logout_message [131]
                0.00    0.00       7/7           rank_showtime [138]
-----------------------------------------------
                0.00    0.00       7/7           Team_game_over [137]
[135]    0.0    0.00    0.00       7         Reset_all_players [135]
                0.00    0.00      14/36          Make_treasure_ball [101]
                0.00    0.00       7/12          Player_death_reset [111]
                0.00    0.00       7/12          Kill_player [110]
                0.00    0.00       7/7           Rank_add_round [128]
                0.00    0.00       7/41463       Delete_shot [23]
                0.00    0.00       7/12          Update_score_table [116]
                0.00    0.00       7/7           Rank_write_webpage [134]
                0.00    0.00       2/8           Send_score [122]
-----------------------------------------------
                0.00    0.00       7/7           Rank_write_webpage [134]
[136]    0.0    0.00    0.00       7         SortRankings [136]
-----------------------------------------------
                0.00    0.00       7/7           Compute_game_status [37]
[137]    0.0    0.00    0.00       7         Team_game_over [137]
                0.00    0.00       7/38          Send_message [99]
                0.00    0.00       7/37          Set_message [100]
                0.00    0.00       7/7           Give_best_player_bonus [126]
                0.00    0.00       7/7           Rank_write_rankfile [133]
                0.00    0.00       7/7           Reset_all_players [135]
                0.00    0.00       7/7           Count_rounds [124]
-----------------------------------------------
                0.00    0.00       7/7           Rank_write_webpage [134]
[138]    0.0    0.00    0.00       7         rank_showtime [138]
-----------------------------------------------
                0.00    0.00       1/7           Meta_init [201]
                0.00    0.00       1/7           Init_setup [199]
                0.00    0.00       1/7           Destroy_connection [182]
                0.00    0.00       1/7           Handle_listening [190]
                0.00    0.00       1/7           Handle_login [191]
                0.00    0.00       1/7           Rank_init_saved_scores [219]
                0.00    0.00       1/7           main [1]
[139]    0.0    0.00    0.00       7         showtime [139]
-----------------------------------------------
                0.00    0.00       1/6           Meta_gone [200]
                0.00    0.00       5/6           Meta_update [93]
[140]    0.0    0.00    0.00       6         Meta_send [140]
-----------------------------------------------
                0.00    0.00       6/6           Handle_input [3]
[141]    0.0    0.00    0.00       6         Receive_power [141]
-----------------------------------------------
                0.00    0.00       5/5           Explode_fighter [108]
[142]    0.0    0.00    0.00       5         Make_wreckage [142]
                0.00    0.00      23/41469       Object_position_init_pixels [22]
-----------------------------------------------
                0.00    0.00       1/5           Options_parse_FPS [207]
                0.00    0.00       4/5           Parser [211]
[143]    0.0    0.00    0.00       5         Option_get_value [143]
                0.00    0.00       5/121         Get_hash_node_by_name [87]
-----------------------------------------------
                0.00    0.00       5/5           Player_death_reset [111]
[144]    0.0    0.00    0.00       5         Rank_add_death [144]
-----------------------------------------------
                0.00    0.00       5/5           Meta_update [93]
[145]    0.0    0.00    0.00       5         Server_info [145]
-----------------------------------------------
                0.00    0.00       4/4           Set_world_items [233]
[146]    0.0    0.00    0.00       4         Init_item [146]
-----------------------------------------------
                0.00    0.00       4/4           Handle_input [3]
[147]    0.0    0.00    0.00       4         Receive_modifier_bank [147]
-----------------------------------------------
                0.00    0.00       2/4           block_timer [166]
                0.00    0.00       2/4           allow_timer [165]
[148]    0.0    0.00    0.00       4         sig_ok [148]
-----------------------------------------------
                0.00    0.00       3/3           Receive_talk [150]
[149]    0.0    0.00    0.00       3         Handle_player_command [149]
                0.00    0.00       2/2           Cmd_set [156]
                0.00    0.00       1/1           Cmd_password [177]
                0.00    0.00       1/38          Send_message [99]
                0.00    0.00       1/1           Set_player_message [232]
-----------------------------------------------
                0.00    0.00       3/3           Handle_input [3]
[150]    0.0    0.00    0.00       3         Receive_talk [150]
                0.00    0.00       3/3           Handle_player_command [149]
-----------------------------------------------
                0.00    0.00       1/3           Queue_ack [215]
                0.00    0.00       2/3           Contact [157]
[151]    0.0    0.00    0.00       3         Reply [151]
-----------------------------------------------
                0.00    0.00       1/3           Queue_ack [215]
                0.00    0.00       2/3           Contact [157]
[152]    0.0    0.00    0.00       3         Version_to_magic [152]
-----------------------------------------------
                0.00    0.00       1/3           openMapFile [245]
                0.00    0.00       1/3           parseDefaultsFile [246]
                0.00    0.00       1/3           parsePasswordFile [249]
[153]    0.0    0.00    0.00       3         fileOpen [153]
                0.00    0.00       1/1           copyFilename [240]
-----------------------------------------------
                0.00    0.00       1/3           request_ID [253]
                0.00    0.00       1/3           Destroy_connection [182]
                0.00    0.00       1/3           Init_player [197]
[154]    0.0    0.00    0.00       3         init_ID [154]
-----------------------------------------------
                0.00    0.00       2/2           Contact [157]
[155]    0.0    0.00    0.00       2         Check_address [155]
-----------------------------------------------
                0.00    0.00       2/2           Handle_player_command [149]
[156]    0.0    0.00    0.00       2         Cmd_set [156]
                0.00    0.00       2/2           Tune_option [164]
                0.00    0.00       2/2           Get_option_value [160]
                0.00    0.00       2/38          Send_message [99]
                0.00    0.00       2/37          Set_message [100]
-----------------------------------------------
                0.00    0.00       2/2           sched [2]
[157]    0.0    0.00    0.00       2         Contact [157]
                0.00    0.00       2/2           Check_address [155]
                0.00    0.00       2/3           Version_to_magic [152]
                0.00    0.00       2/3           Reply [151]
                0.00    0.00       1/1           Queue_player [216]
-----------------------------------------------
                0.00    0.00       2/2           Option_parse_node [88]
[158]    0.0    0.00    0.00       2         Convert_string_to_list [158]
-----------------------------------------------
                0.00    0.00       1/2           Alloc_cells [258]
                0.00    0.00       1/2           End_game [183]
[159]    0.0    0.00    0.00       2         Free_cells [159]
-----------------------------------------------
                0.00    0.00       2/2           Cmd_set [156]
[160]    0.0    0.00    0.00       2         Get_option_value [160]
                0.00    0.00       2/18          Find_option_by_name [106]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           End_game [183]
[161]    0.0    0.00    0.00       2         Log_game [161]
-----------------------------------------------
                0.00    0.00       2/2           Move_player [39]
[162]    0.0    0.00    0.00       2         Player_crash [162]
                0.00    0.00       2/9           Rate [120]
                0.00    0.00       2/12          Send_score_object [115]
                0.00    0.00       2/12          SCORE [114]
                0.00    0.00       2/38          Send_message [99]
                0.00    0.00       2/37          Set_message [100]
-----------------------------------------------
                0.00    0.00       1/2           Handle_listening [190]
                0.00    0.00       1/2           Handle_login [191]
[163]    0.0    0.00    0.00       2         Send_reply [163]
-----------------------------------------------
                0.00    0.00       2/2           Cmd_set [156]
[164]    0.0    0.00    0.00       2         Tune_option [164]
                0.00    0.00       2/18          Find_option_by_name [106]
                0.00    0.00       2/28          Convert_string_to_int [102]
                0.00    0.00       1/1           tuner_internalFps [255]
                0.00    0.00       1/1           tuner_framedivisor [254]
-----------------------------------------------
                0.00    0.00       2/2           setup_timer [171]
[165]    0.0    0.00    0.00       2         allow_timer [165]
                0.00    0.00       2/4           sig_ok [148]
-----------------------------------------------
                0.00    0.00       2/2           setup_timer [171]
[166]    0.0    0.00    0.00       2         block_timer [166]
                0.00    0.00       2/4           sig_ok [148]
-----------------------------------------------
                0.00    0.00       1/2           Contact_init [180]
                0.00    0.00       1/2           Setup_connection [235]
[167]    0.0    0.00    0.00       2         install_input [167]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           tuner_internalFps [255]
[168]    0.0    0.00    0.00       2         install_timer_tick [168]
-----------------------------------------------
                0.00    0.00       1/2           parseDefaultsFile [246]
                0.00    0.00       1/2           parsePasswordFile [249]
[169]    0.0    0.00    0.00       2         openDefaultsFile [169]
-----------------------------------------------
                0.00    0.00       1/2           request_ID [253]
                0.00    0.00       1/2           Init_player [197]
[170]    0.0    0.00    0.00       2         peek_ID [170]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           tuner_internalFps [255]
[171]    0.0    0.00    0.00       2         setup_timer [171]
                0.00    0.00       2/2           block_timer [166]
                0.00    0.00       2/2           allow_timer [165]
-----------------------------------------------
                0.00    0.00       1/1           Grok_map [189]
[172]    0.0    0.00    0.00       1         Alloc_map [172]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[173]    0.0    0.00    0.00       1         Alloc_players [173]
-----------------------------------------------
                0.00    0.00       1/1           Queue_loop [28]
[174]    0.0    0.00    0.00       1         Check_connection [174]
-----------------------------------------------
                0.00    0.00       1/1           Queue_player [216]
[175]    0.0    0.00    0.00       1         Check_names [175]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[176]    0.0    0.00    0.00       1         Check_server_versions [176]
-----------------------------------------------
                0.00    0.00       1/1           Handle_player_command [149]
[177]    0.0    0.00    0.00       1         Cmd_password [177]
-----------------------------------------------
                0.00    0.00       1/1           Setup_net_server [468]
[178]    0.0    0.00    0.00       1         Compress_map [178]
-----------------------------------------------
                0.00    0.00       1/1           End_game [183]
[179]    0.0    0.00    0.00       1         Contact_cleanup [179]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[180]    0.0    0.00    0.00       1         Contact_init [180]
                0.00    0.00       1/2           install_input [167]
-----------------------------------------------
                0.00    0.00       1/1           Destroy_connection [182]
[181]    0.0    0.00    0.00       1         Delete_player [181]
                0.00    0.00       1/1           Rank_save_score [221]
                0.00    0.00       1/9           Check_team_members [117]
-----------------------------------------------
                0.00    0.00       1/1           Receive_quit [225]
[182]    0.0    0.00    0.00       1         Destroy_connection [182]
                0.00    0.00       1/1           remove_input [252]
                0.00    0.00       1/7           showtime [139]
                0.00    0.00       1/8           Conn_set_state [121]
                0.00    0.00       1/3           init_ID [154]
                0.00    0.00       1/1           release_ID [251]
                0.00    0.00       1/1           Delete_player [181]
-----------------------------------------------
                0.00    0.00       1/1           Handle_signal [193]
