Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       1/8           Setup_connection [257]
                0.00    0.00       1/8           Handle_listening [218]
                0.00    0.00       1/8           Handle_setup [220]
                0.00    0.00       1/8           Handle_login [219]
                0.00    0.00       3/8           Receive_ack [112]
[158]    0.0    0.00    0.00       8         Conn_set_state [158]
-----------------------------------------------
                0.00    0.00       8/8           Rank_get_logout_message [160]
[159]    0.0    0.00    0.00       8         Get_player_index_by_name [159]
-----------------------------------------------
                0.00    0.00       8/8           Rank_write_webpage [180]
[160]    0.0    0.00    0.00       8         Rank_get_logout_message [160]
                0.00    0.00       8/8           Get_player_index_by_name [159]
                0.00    0.00       4/8           rank_showtime [161]
-----------------------------------------------
                0.00    0.00       4/8           Rank_get_logout_message [160]
                0.00    0.00       4/8           Rank_write_webpage [180]
[161]    0.0    0.00    0.00       8         rank_showtime [161]
-----------------------------------------------
                0.00    0.00       1/6           Handle_login [219]
                0.00    0.00       5/6           Delete_player [166]
[162]    0.0    0.00    0.00       6         Check_team_members [162]
-----------------------------------------------
                0.00    0.00       1/6           Handle_login [219]
                0.00    0.00       1/6           Player_crash [198]
                0.00    0.00       4/6           Robot_create [182]
[163]    0.0    0.00    0.00       6         Pick_startpos [163]
-----------------------------------------------
                0.00    0.00       6/6           Handle_input [3]
[164]    0.0    0.00    0.00       6         Receive_power [164]
-----------------------------------------------
                0.00    0.00       1/6           Receive_play [249]
                0.00    0.00       1/6           Player_crash [198]
                0.00    0.00       4/6           Robot_update [23]
[165]    0.0    0.00    0.00       6         Send_base [165]
-----------------------------------------------
                0.00    0.00       1/5           Destroy_connection [211]
                0.00    0.00       4/5           End_game [212]
[166]    0.0    0.00    0.00       5         Delete_player [166]
                0.00    0.00      10/78          Robot_war_on_player [127]
                0.00    0.00       5/6           Check_team_members [162]
                0.00    0.00       4/4           Robot_destroy [185]
                0.00    0.00       4/4           Robot_reset_war [186]
                0.00    0.00       1/1           Rank_save_score [246]
-----------------------------------------------
                0.00    0.00       1/5           Handle_login [219]
                0.00    0.00       4/5           Robot_create [182]
[167]    0.0    0.00    0.00       5         Init_player [167]
                0.00    0.00       5/88          Player_init_fuel [122]
                0.00    0.00       5/19          init_ID [153]
                0.00    0.00       5/14          peek_ID [155]
-----------------------------------------------
                0.00    0.00       1/5           Meta_gone [227]
                0.00    0.00       4/5           Meta_update [114]
[168]    0.0    0.00    0.00       5         Meta_send [168]
-----------------------------------------------
                0.00    0.00       1/5           Options_parse_FPS [234]
                0.00    0.00       4/5           Parser [238]
[169]    0.0    0.00    0.00       5         Option_get_value [169]
                0.00    0.00       5/119         Get_hash_node_by_name [115]
-----------------------------------------------
                0.00    0.00       1/5           Queue_loop [62]
                0.00    0.00       4/5           Robot_create [182]
[170]    0.0    0.00    0.00       5         Pick_team [170]
-----------------------------------------------
                0.00    0.00       1/5           Handle_login [219]
                0.00    0.00       4/5           Robot_create [182]
[171]    0.0    0.00    0.00       5         Send_player [171]
-----------------------------------------------
                0.00    0.00       1/5           Destroy_connection [211]
                0.00    0.00       4/5           End_game [212]
[172]    0.0    0.00    0.00       5         release_ID [172]
-----------------------------------------------
                0.00    0.00       1/5           Handle_login [219]
                0.00    0.00       4/5           Robot_create [182]
[173]    0.0    0.00    0.00       5         request_ID [173]
                0.00    0.00       5/19          init_ID [153]
                0.00    0.00       5/14          peek_ID [155]
-----------------------------------------------
                0.00    0.00       4/4           Compute_game_status [26]
[174]    0.0    0.00    0.00       4         Compute_end_of_round_values [174]
-----------------------------------------------
                0.00    0.00       4/4           Team_game_over [28]
[175]    0.0    0.00    0.00       4         Count_rounds [175]
-----------------------------------------------
                0.00    0.00       4/4           Team_game_over [28]
[176]    0.0    0.00    0.00       4         Give_best_player_bonus [176]
                0.00    0.00       4/70          Rate [131]
                0.00    0.00       4/65          Send_score_object [134]
                0.00    0.00       4/131         SCORE [110]
                0.00    0.00       4/77          Send_message [128]
                0.00    0.00       4/77          Set_message [129]
-----------------------------------------------
                0.00    0.00       4/4           Team_game_over [28]
[177]    0.0    0.00    0.00       4         Give_individual_bonus [177]
                0.00    0.00       4/70          Rate [131]
                0.00    0.00       4/131         SCORE [110]
-----------------------------------------------
                0.00    0.00       4/4           Set_world_items [255]
[178]    0.0    0.00    0.00       4         Init_item [178]
-----------------------------------------------
                0.00    0.00       4/4           Team_game_over [28]
[179]    0.0    0.00    0.00       4         Rank_write_rankfile [179]
                0.00    0.00      24/48          encode [142]
-----------------------------------------------
                0.00    0.00       4/4           Reset_all_players [27]
[180]    0.0    0.00    0.00       4         Rank_write_webpage [180]
                0.00    0.00      24/48          encode [142]
                0.00    0.00       8/8           Rank_get_logout_message [160]
                0.00    0.00       4/4           SortRankings [188]
                0.00    0.00       4/8           rank_showtime [161]
-----------------------------------------------
                0.00    0.00       4/4           Handle_input [3]
[181]    0.0    0.00    0.00       4         Receive_modifier_bank [181]
-----------------------------------------------
                0.00    0.00       4/4           Robot_update [23]
[182]    0.0    0.00    0.00       4         Robot_create [182]
                0.00    0.00       4/19          init_ID [153]
                0.00    0.00       4/14          peek_ID [155]
                0.00    0.00       4/5           Init_player [167]
                0.00    0.00       4/5           Pick_team [170]
                0.00    0.00       4/6           Pick_startpos [163]
                0.00    0.00       4/4           Robot_default_create [183]
                0.00    0.00       4/82          Go_home [124]
                0.00    0.00       4/5           request_ID [173]
                0.00    0.00       4/5           Send_player [171]
                0.00    0.00       4/64          Robot_talks [135]
                0.00    0.00       4/11          showtime [157]
-----------------------------------------------
                0.00    0.00       4/4           Robot_create [182]
[183]    0.0    0.00    0.00       4         Robot_default_create [183]
-----------------------------------------------
                0.00    0.00       4/4           Robot_destroy [185]
[184]    0.0    0.00    0.00       4         Robot_default_destroy [184]
-----------------------------------------------
                0.00    0.00       4/4           Delete_player [166]
[185]    0.0    0.00    0.00       4         Robot_destroy [185]
                0.00    0.00       4/4           Robot_default_destroy [184]
-----------------------------------------------
                0.00    0.00       4/4           Delete_player [166]
[186]    0.0    0.00    0.00       4         Robot_reset_war [186]
                0.00    0.00       4/25          Robot_set_war [150]
-----------------------------------------------
                0.00    0.00       4/4           Meta_update [114]
[187]    0.0    0.00    0.00       4         Server_info [187]
                0.00    0.00       8/78          Robot_war_on_player [127]
-----------------------------------------------
                0.00    0.00       4/4           Rank_write_webpage [180]
[188]    0.0    0.00    0.00       4         SortRankings [188]
-----------------------------------------------
                0.00    0.00       3/3           PlayerObjectCollision [53]
[189]    0.0    0.00    0.00       3         Obj_repel [189]
-----------------------------------------------
                0.00    0.00       1/3           Queue_ack [240]
                0.00    0.00       2/3           Contact [194]
[190]    0.0    0.00    0.00       3         Reply [190]
-----------------------------------------------
                0.00    0.00       1/3           Queue_ack [240]
                0.00    0.00       2/3           Contact [194]
[191]    0.0    0.00    0.00       3         Version_to_magic [191]
-----------------------------------------------
                0.00    0.00       1/3           openMapFile [269]
                0.00    0.00       1/3           parseDefaultsFile [270]
                0.00    0.00       1/3           parsePasswordFile [273]
[192]    0.0    0.00    0.00       3         fileOpen [192]
                0.00    0.00       1/1           copyFilename [264]
-----------------------------------------------
                0.00    0.00       2/2           Contact [194]
[193]    0.0    0.00    0.00       2         Check_address [193]
-----------------------------------------------
                0.00    0.00       2/2           sched [2]
[194]    0.0    0.00    0.00       2         Contact [194]
                0.00    0.00       2/2           Check_address [193]
                0.00    0.00       2/3           Version_to_magic [191]
                0.00    0.00       2/3           Reply [190]
                0.00    0.00       1/1           Queue_player [241]
-----------------------------------------------
                0.00    0.00       2/2           Option_parse_node [116]
[195]    0.0    0.00    0.00       2         Convert_string_to_list [195]
-----------------------------------------------
                0.00    0.00       1/2           Alloc_cells [279]
                0.00    0.00       1/2           End_game [212]
[196]    0.0    0.00    0.00       2         Free_cells [196]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           End_game [212]
[197]    0.0    0.00    0.00       2         Log_game [197]
-----------------------------------------------
                0.00    0.00       2/2           Move_player [47]
[198]    0.0    0.00    0.00       2         Player_crash [198]
                0.00    0.00       2/70          Rate [131]
                0.00    0.00       2/131         SCORE [110]
                0.00    0.00       2/77          Send_message [128]
                0.00    0.00       2/77          Set_message [129]
                0.00    0.00       1/65          Send_score_object [134]
                0.00    0.00       1/6           Send_base [165]
                0.00    0.00       1/6           Pick_startpos [163]
-----------------------------------------------
                0.00    0.00       1/2           Handle_listening [218]
                0.00    0.00       1/2           Handle_login [219]
[199]    0.0    0.00    0.00       2         Send_reply [199]
-----------------------------------------------
                0.00    0.00       1/2           Contact_init [210]
                0.00    0.00       1/2           Setup_connection [257]
[200]    0.0    0.00    0.00       2         install_input [200]
-----------------------------------------------
                0.00    0.00       1/2           parseDefaultsFile [270]
                0.00    0.00       1/2           parsePasswordFile [273]
[201]    0.0    0.00    0.00       2         openDefaultsFile [201]
-----------------------------------------------
                0.00    0.00       1/2           block_timer [261]
                0.00    0.00       1/2           allow_timer [260]
[202]    0.0    0.00    0.00       2         sig_ok [202]
-----------------------------------------------
                0.00    0.00       1/1           Grok_map [12]
[203]    0.0    0.00    0.00       1         Alloc_map [203]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[204]    0.0    0.00    0.00       1         Alloc_players [204]
-----------------------------------------------
                0.00    0.00       1/1           Queue_loop [62]
[205]    0.0    0.00    0.00       1         Check_connection [205]
-----------------------------------------------
                0.00    0.00       1/1           Queue_player [241]
[206]    0.0    0.00    0.00       1         Check_names [206]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[207]    0.0    0.00    0.00       1         Check_server_versions [207]
-----------------------------------------------
                0.00    0.00       1/1           Setup_net_server [463]
[208]    0.0    0.00    0.00       1         Compress_map [208]
-----------------------------------------------
                0.00    0.00       1/1           End_game [212]
[209]    0.0    0.00    0.00       1         Contact_cleanup [209]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[210]    0.0    0.00    0.00       1         Contact_init [210]
                0.00    0.00       1/2           install_input [200]
-----------------------------------------------
                0.00    0.00       1/1           Receive_quit [250]
[211]    0.0    0.00    0.00       1         Destroy_connection [211]
                0.00    0.00       1/1           remove_input [275]
                0.00    0.00       1/11          showtime [157]
                0.00    0.00       1/8           Conn_set_state [158]
                0.00    0.00       1/19          init_ID [153]
                0.00    0.00       1/5           release_ID [172]
                0.00    0.00       1/5           Delete_player [166]
-----------------------------------------------
                0.00    0.00       1/1           Handle_signal [221]
[212]    0.0    0.00    0.00       1         End_game [212]
                0.00    0.00       4/19          init_ID [153]
                0.00    0.00       4/5           release_ID [172]
                0.00    0.00       4/5           Delete_player [166]
                0.00    0.00       1/1           Contact_cleanup [209]
                0.00    0.00       1/1           Free_players [215]
                0.00    0.00       1/1           Free_shots [216]
                0.00    0.00       1/1           Free_map [214]
                0.00    0.00       1/2           Free_cells [196]
                0.00    0.00       1/2           Log_game [197]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[213]    0.0    0.00    0.00       1         Find_base_direction [213]
-----------------------------------------------
                0.00    0.00       1/1           End_game [212]
[214]    0.0    0.00    0.00       1         Free_map [214]
-----------------------------------------------
                0.00    0.00       1/1           End_game [212]
[215]    0.0    0.00    0.00       1         Free_players [215]
-----------------------------------------------
                0.00    0.00       1/1           End_game [212]
[216]    0.0    0.00    0.00       1         Free_shots [216]
-----------------------------------------------
                0.00    0.00       1/1           Options_parse [233]
[217]    0.0    0.00    0.00       1         Get_option_descs [217]
-----------------------------------------------
                0.00    0.00       1/1           sched [2]
[218]    0.0    0.00    0.00       1         Handle_listening [218]
                0.00    0.00       1/11          showtime [157]
                0.00    0.00       1/2           Send_reply [199]
                0.00    0.00       1/122         Send_reliable [113]
                0.00    0.00       1/8           Conn_set_state [158]
-----------------------------------------------
                0.00    0.00       1/1           Receive_play [249]
[219]    0.0    0.00    0.00       1         Handle_login [219]
                0.00    0.00       2/77          Send_message [128]
                0.00    0.00       2/77          Set_message [129]
                0.00    0.00       1/6           Check_team_members [162]
                0.00    0.00       1/5           Init_player [167]
                0.00    0.00       1/6           Pick_startpos [163]
                0.00    0.00       1/82          Go_home [124]
                0.00    0.00       1/1           Rank_get_saved_score [243]
                0.00    0.00       1/5           request_ID [173]
                0.00    0.00       1/8           Conn_set_state [158]
                0.00    0.00       1/2           Send_reply [199]
                0.00    0.00       1/11          showtime [157]
                0.00    0.00       1/5           Send_player [171]
-----------------------------------------------
                0.00    0.00       1/1           Input [67]
[220]    0.0    0.00    0.00       1         Handle_setup [220]
                0.00    0.00       1/8           Conn_set_state [158]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[221]    0.0    0.00    0.00       1         Handle_signal [221]
                0.00    0.00       1/1           Meta_gone [227]
                0.00    0.00       1/1           End_game [212]
-----------------------------------------------
                0.00    0.00       1/1           Init_options [224]
[222]    0.0    0.00    0.00       1         Init_default_options [222]
                0.00    0.00       5/16          Find_option_by_name [154]
-----------------------------------------------
                0.00    0.00       1/1           Grok_map [12]
[223]    0.0    0.00    0.00       1         Init_map [223]
-----------------------------------------------
                0.00    0.00       1/1           Parser [238]
[224]    0.0    0.00    0.00       1         Init_options [224]
                0.00    0.00     113/113         Option_add_desc [117]
                0.00    0.00       1/1           Init_default_options [222]
-----------------------------------------------
                0.00    0.00       1/1           Setup_net_server [463]
[225]    0.0    0.00    0.00       1         Init_receive [225]
-----------------------------------------------
                0.00    0.00       1/1           Setup_net_server [463]
[226]    0.0    0.00    0.00       1         Init_setup [226]
                0.00    0.00       1/11          showtime [157]
-----------------------------------------------
                0.00    0.00       1/1           Handle_signal [221]
[227]    0.0    0.00    0.00       1         Meta_gone [227]
                0.00    0.00       1/5           Meta_send [168]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[228]    0.0    0.00    0.00       1         Meta_init [228]
                0.00    0.00       1/11          showtime [157]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[229]    0.0    0.00    0.00       1         Move_init [229]
-----------------------------------------------
                0.00    0.00       1/1           Parser [238]
[230]    0.0    0.00    0.00       1         Options_free [230]
                0.00    0.00       1/1           Options_hash_performance [232]
-----------------------------------------------
                0.00    0.00       1/1           Parser [238]
[231]    0.0    0.00    0.00       1         Options_hash_free [231]
                0.00    0.00     210/210         Option_free_value [106]
-----------------------------------------------
                0.00    0.00       1/1           Options_free [230]
[232]    0.0    0.00    0.00       1         Options_hash_performance [232]
-----------------------------------------------
                0.00    0.00       1/1           Parser [238]
[233]    0.0    0.00    0.00       1         Options_parse [233]
                0.00    0.00     113/119         Get_hash_node_by_name [115]
                0.00    0.00     113/114         Option_parse_node [116]
                0.00    0.00       1/1           Get_option_descs [217]
                0.00    0.00       1/1           Options_parse_expand [235]
                0.00    0.00       1/1           Options_parse_FPS [234]
-----------------------------------------------
                0.00    0.00       1/1           Options_parse [233]
[234]    0.0    0.00    0.00       1         Options_parse_FPS [234]
                0.00    0.00       1/5           Option_get_value [169]
                0.00    0.00       1/26          Convert_string_to_int [148]
-----------------------------------------------
                0.00    0.00       1/1           Options_parse [233]
[235]    0.0    0.00    0.00       1         Options_parse_expand [235]
                0.00    0.00       1/119         Get_hash_node_by_name [115]
                0.00    0.00       1/114         Option_parse_node [116]
-----------------------------------------------
                0.00    0.00       1/1           Option_change_node [143]
[236]    0.0    0.00    0.00       1         Origin_name [236]
-----------------------------------------------
                0.00    0.00       1/1           Robot_init [253]
[237]    0.0    0.00    0.00       1         Parse_robot_file [237]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[238]    0.0    0.00    0.00       1         Parser [238]
                0.00    0.00     210/210         Option_free_node [105]
                0.00    0.00      11/11          Parse_check_info_request [156]
                0.00    0.00      11/16          Find_option_by_name [154]
                0.00    0.00      11/112         Option_set_value [118]
                0.00    0.00       4/5           Option_get_value [169]
                0.00    0.00       1/1           Init_options [224]
                0.00    0.00       1/1           parseDefaultsFile [270]
                0.00    0.00       1/1           parsePasswordFile [273]
                0.00    0.00       1/1           parseMapFile [271]
                0.00    0.00       1/1           Options_parse [233]
                0.00    0.00       1/1           Options_hash_free [231]
                0.00    0.00       1/1           Options_free [230]
-----------------------------------------------
                0.00    0.00       1/1           Rank_get_saved_score [243]
[239]    0.0    0.00    0.00       1         Player_set_score [239]
-----------------------------------------------
                0.00    0.00       1/1           Queue_loop [62]
[240]    0.0    0.00    0.00       1         Queue_ack [240]
                0.00    0.00       1/3           Version_to_magic [191]
                0.00    0.00       1/3           Reply [190]
-----------------------------------------------
                0.00    0.00       1/1           Contact [194]
[241]    0.0    0.00    0.00       1         Queue_player [241]
                0.00    0.00       1/1           Check_names [206]
-----------------------------------------------
                0.00    0.00       1/1           Queue_loop [62]
[242]    0.0    0.00    0.00       1         Queue_remove [242]
-----------------------------------------------
                0.00    0.00       1/1           Handle_login [219]
[243]    0.0    0.00    0.00       1         Rank_get_saved_score [243]
                0.00    0.00       1/1           Player_set_score [239]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[244]    0.0    0.00    0.00       1         Rank_init_saved_scores [244]
                0.00    0.00       1/1           Rank_parse_rankfile [245]
                0.00    0.00       1/11          showtime [157]
-----------------------------------------------
                0.00    0.00       1/1           Rank_init_saved_scores [244]
[245]    0.0    0.00    0.00       1         Rank_parse_rankfile [245]
-----------------------------------------------
                0.00    0.00       1/1           Delete_player [166]
[246]    0.0    0.00    0.00       1         Rank_save_score [246]
-----------------------------------------------
                0.00    0.00       1/1           Handle_input [3]
[247]    0.0    0.00    0.00       1         Receive_display [247]
-----------------------------------------------
                0.00    0.00       1/1           Handle_input [3]
[248]    0.0    0.00    0.00       1         Receive_fps_request [248]
-----------------------------------------------
                0.00    0.00       1/1           Handle_input [3]
[249]    0.0    0.00    0.00       1         Receive_play [249]
                0.00    0.00       1/6           Send_base [165]
                0.00    0.00       1/131         Send_score [111]
                0.00    0.00       1/1           Handle_login [219]
-----------------------------------------------
                0.00    0.00       1/1           Handle_input [3]
[250]    0.0    0.00    0.00       1         Receive_quit [250]
                0.00    0.00       1/1           Destroy_connection [211]
-----------------------------------------------
                0.00    0.00       1/1           Handle_input [3]
[251]    0.0    0.00    0.00       1         Receive_shape [251]
-----------------------------------------------
                0.00    0.00       1/1           Robot_init [253]
[252]    0.0    0.00    0.00       1         Robot_default_setup [252]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[253]    0.0    0.00    0.00       1         Robot_init [253]
                0.00    0.00       1/1           Robot_default_setup [252]
                0.00    0.00       1/1           Parse_robot_file [237]
-----------------------------------------------
                0.00    0.00       1/1           Grok_map [12]
[254]    0.0    0.00    0.00       1         Set_initial_resources [254]
-----------------------------------------------
                0.00    0.00       1/1           Grok_map [12]
[255]    0.0    0.00    0.00       1         Set_world_items [255]
                0.00    0.00       4/4           Init_item [178]
-----------------------------------------------
                0.00    0.00       1/1           Grok_map [12]
[256]    0.0    0.00    0.00       1         Set_world_rules [256]
-----------------------------------------------
                0.00    0.00       1/1           Queue_loop [62]
[257]    0.0    0.00    0.00       1         Setup_connection [257]
                0.00    0.00       1/8           Conn_set_state [158]
                0.00    0.00       1/2           install_input [200]
-----------------------------------------------
                0.00    0.00       1/1           Walls_init [259]
[258]    0.0    0.00    0.00       1         Walldist_alloc [258]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[259]    0.0    0.00    0.00       1         Walls_init [259]
                0.00    0.00       1/1           Walldist_alloc [258]
-----------------------------------------------
                0.00    0.00       1/1           setup_timer [276]
[260]    0.0    0.00    0.00       1         allow_timer [260]
                0.00    0.00       1/2           sig_ok [202]
-----------------------------------------------
                0.00    0.00       1/1           setup_timer [276]
[261]    0.0    0.00    0.00       1         block_timer [261]
                0.00    0.00       1/2           sig_ok [202]
-----------------------------------------------
                0.00    0.00       1/1           parseMapFile [271]
[262]    0.0    0.00    0.00       1         closeCompressedFile [262]
-----------------------------------------------
                0.00    0.00       1/1           parseMapFile [271]
[263]    0.0    0.00    0.00       1         closeMapFile [263]
-----------------------------------------------
                0.00    0.00       1/1           fileOpen [192]
[264]    0.0    0.00    0.00       1         copyFilename [264]
-----------------------------------------------
                0.00    0.00       1/1           parseMapFile [271]
[265]    0.0    0.00    0.00       1         fileClose [265]
-----------------------------------------------
                0.00    0.00       1/1           parseLine [119]
[266]    0.0    0.00    0.00       1         getMultilineValue [266]
-----------------------------------------------
                0.00    0.00       1/1           openCompressedFile [268]
[267]    0.0    0.00    0.00       1         isCompressed [267]
-----------------------------------------------
                0.00    0.00       1/1           openMapFile [269]
[268]    0.0    0.00    0.00       1         openCompressedFile [268]
                0.00    0.00       1/1           isCompressed [267]
-----------------------------------------------
                0.00    0.00       1/1           parseMapFile [271]
[269]    0.0    0.00    0.00       1         openMapFile [269]
                0.00    0.00       1/3           fileOpen [192]
                0.00    0.00       1/1           openCompressedFile [268]
-----------------------------------------------
                0.00    0.00       1/1           Parser [238]
[270]    0.0    0.00    0.00       1         parseDefaultsFile [270]
                0.00    0.00       1/3           fileOpen [192]
                0.00    0.00       1/2           openDefaultsFile [201]
-----------------------------------------------
                0.00    0.00       1/1           Parser [238]
[271]    0.0    0.00    0.00       1         parseMapFile [271]
                0.00    0.00       1/1           openMapFile [269]
                0.00    0.00       1/1           parseOpenFile [272]
                0.00    0.00       1/1           fileClose [265]
                0.00    0.00       1/1           closeCompressedFile [262]
                0.00    0.00       1/1           closeMapFile [263]
-----------------------------------------------
                0.00    0.00       1/1           parseMapFile [271]
[272]    0.0    0.00    0.00       1         parseOpenFile [272]
                0.00    0.00     103/103         parseLine [119]
-----------------------------------------------
                0.00    0.00       1/1           Parser [238]
[273]    0.0    0.00    0.00       1         parsePasswordFile [273]
                0.00    0.00       1/3           fileOpen [192]
                0.00    0.00       1/2           openDefaultsFile [201]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[274]    0.0    0.00    0.00       1         plock_server [274]
-----------------------------------------------
                0.00    0.00       1/1           Destroy_connection [211]
[275]    0.0    0.00    0.00       1         remove_input [275]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[276]    0.0    0.00    0.00       1         setup_timer [276]
                0.00    0.00       1/1           block_timer [261]
                0.00    0.00       1/1           allow_timer [260]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [56] Add_fuel              [100] Move_ball_interpolation [21] Robot_play (robot.c)
 [203] Alloc_map (map.c)     [229] Move_init             [186] Robot_reset_war
 [204] Alloc_players          [33] Move_object           [150] Robot_set_war (robot.c)
   [6] Alloc_shots            [34] Move_object_interpolation [135] Robot_talks (robot.c)
  [25] Ball_handler (robotdef.c) [47] Move_player         [23] Robot_update
  [41] Bounce_wall (walls.c)  [44] Move_player_interpolation [138] Robot_war
  [52] Cell_objects_get (collision.c) [35] Move_segment (walls.c) [127] Robot_war_on_player
  [69] Cell_objects_init (collision.c) [189] Obj_repel   [110] SCORE
 [193] Check_address (contact.c) [91] Object_crash (walls.c) [141] Score_players (collision.c)
  [70] Check_collision        [10] Object_position_init_pixels [93] Send_ball
 [205] Check_connection       [31] Object_position_set_clicks [165] Send_base
 [206] Check_names (contact.c) [30] Object_position_set_clicks_interpolation [137] Send_connector
  [58] Check_robot_evade (robotdef.c) [117] Option_add_desc [84] Send_end_of_frame
  [95] Check_robot_hunt (robotdef.c) [108] Option_add_node (option.c) [55] Send_fastshot
  [22] Check_robot_target (robotdef.c) [104] Option_allocate_node (option.c) [98] Send_fuel
 [207] Check_server_versions (server.c) [107] Option_allocate_value (option.c) [128] Send_message
 [162] Check_team_members    [143] Option_change_node (option.c) [85] Send_modifiers (netserver.c)
 [208] Compress_map (netserver.c) [105] Option_free_node (option.c) [171] Send_player
 [174] Compute_end_of_round_values (player.c) [106] Option_free_value (option.c) [61] Send_radar
  [26] Compute_game_status   [169] Option_get_value       [99] Send_refuel
 [158] Conn_set_state (netserver.c) [102] Option_hash_string (option.c) [113] Send_reliable
 [194] Contact               [116] Option_parse_node (option.c) [199] Send_reply
 [209] Contact_cleanup       [118] Option_set_value      [111] Send_score
 [210] Contact_init          [230] Options_free          [134] Send_score_object
 [144] Convert_string_to_bool [231] Options_hash_free (option.c) [86] Send_self
 [147] Convert_string_to_float [232] Options_hash_performance (option.c) [87] Send_self_items (netserver.c)
 [148] Convert_string_to_int [233] Options_parse          [66] Send_ship
 [195] Convert_string_to_list [234] Options_parse_FPS (option.c) [73] Send_start_of_frame
 [175] Count_rounds (player.c) [235] Options_parse_expand (option.c) [152] Send_war
 [166] Delete_player         [236] Origin_name (option.c) [187] Server_info
  [36] Delete_shot             [5] Packet_scanf          [254] Set_initial_resources
  [94] Delta_mv              [156] Parse_check_info_request (parser.c) [129] Set_message
 [211] Destroy_connection    [237] Parse_robot_file      [255] Set_world_items
 [121] Detach_ball           [238] Parser                [256] Set_world_rules
  [40] Detect (robotdef.c)   [163] Pick_startpos         [257] Setup_connection
   [9] DgramRead             [170] Pick_team               [7] Sockbuf_read
 [212] End_game               [72] PlayerCollision (collision.c) [188] SortRankings (rank.c)
  [18] Explode_fighter        [53] PlayerObjectCollision (collision.c) [28] Team_game_over
 [213] Find_base_direction   [198] Player_crash (walls.c) [16] Thrust
 [130] Find_closest_team     [123] Player_death_reset     [92] Transport_to_home (update.c)
 [154] Find_option_by_name   [122] Player_init_fuel (player.c) [45] Turn_player
  [17] Fire_normal_shots     [145] Player_lock_allowed    [13] Update_objects
  [74] Frame_map (frame.c)   [146] Player_lock_closest    [88] Update_objects_interpolation
  [75] Frame_parameters (frame.c) [125] Player_position_init_pixels [139] Update_score_table
  [76] Frame_radar (frame.c)  [48] Player_position_set_clicks [54] Update_tanks
  [60] Frame_radar_buffer_add (frame.c) [39] Player_position_set_clicks_interpolation [191] Version_to_magic (contact.c)
  [63] Frame_radar_buffer_free (frame.c) [239] Player_set_score (rank.c) [258] Walldist_alloc (walls.c)
